name,employer,location,min_selary,max_selary,money_type,href,employer_id,source
Программист С/С++ для встроенных систем,ООО Станкопром,Воронеж,,46000,руб,https://izhevsk.hh.ru/vacancy/37079218?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/787579,https://hh.ru/
Заместитель начальника отдела обеспечения деятельности, ОАУ Белгородское рекрутинговое агентство,Белгород,40000,,руб,https://izhevsk.hh.ru/vacancy/37458992?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1910622,https://hh.ru/
Разработчик-аналитик информационной безопасности, Ситимобил,Москва,,,,https://izhevsk.hh.ru/vacancy/35098491?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/188712,https://hh.ru/
Middle/senior developer С++,АО ФИНАМ,"Москва, Пушкинская",,,,https://izhevsk.hh.ru/vacancy/36446447?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2682,https://hh.ru/
Senior Developer C/C++ (KasperskyOS IoT Protection), Лаборатория Касперского,"Москва, Динамо",,,,https://izhevsk.hh.ru/vacancy/37524065?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1057,https://hh.ru/
Младший программист,"АО Динамика, ЦНТУ",Москва,50000,,руб,https://izhevsk.hh.ru/vacancy/37615181?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/49518,https://hh.ru/
Специалист по защите информации," Русские базовые информационные технологии, Научно-производственное объединение","Москва, Нагатинская",,,,https://izhevsk.hh.ru/vacancy/25416452?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/238419,https://hh.ru/
Инженер по нагрузочному тестированию (SberDevices), Сбербанк для экспертов,Москва,,,,https://izhevsk.hh.ru/vacancy/33933798?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3529?dpt=3529-3529-prof,https://hh.ru/
Senior iOS разработчик,ООО Mercury Development,"Казань, Площадь Тукая",,,,https://izhevsk.hh.ru/vacancy/36252800?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/46769,https://hh.ru/
Программист - стажер (С++),АО РТИ,"Москва, Динамо",,,,https://izhevsk.hh.ru/vacancy/37176906?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/103944,https://hh.ru/
Senior С++ Developer (iOS/Android), Game Insight,"Нижний Новгород, Ленинская",,,,https://izhevsk.hh.ru/vacancy/33553634?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/735444,https://hh.ru/
Инженер по тестированию, Группа Компаний «Доброфлот»,Артем,,40000,руб,https://izhevsk.hh.ru/vacancy/37317035?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/697283,https://hh.ru/
C++ / Qt Software Development Engineer, Capgemini,Нижний Новгород,,,,https://izhevsk.hh.ru/vacancy/34459551?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/574804,https://hh.ru/
Инженер-программист отдела анализа защищенности ПО АСУТП,АО Транснефть-Верхняя Волга,Нижний Новгород,,,,https://izhevsk.hh.ru/vacancy/37631123?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2391264,https://hh.ru/
Программист С#, СиПроВер,Тула,,60000,руб,https://izhevsk.hh.ru/vacancy/36506108?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1007833,https://hh.ru/
Разработчик бекенда в службу эффективности платформы Такси, Яндекс,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/33835496?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1740?dpt=yandex-1740-yandex,https://hh.ru/
Технический Директор SaaS продукта, Bell Integrator,"Москва, Кожуховская",,,,https://izhevsk.hh.ru/vacancy/36822376?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/6189,https://hh.ru/
Backend - разработчик, AltKraft,Рязань,42500,,руб,https://izhevsk.hh.ru/vacancy/37149864?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2277365,https://hh.ru/
Системный администратор, Форвард,"Новосибирск, Гагаринская",45000,,руб,https://izhevsk.hh.ru/vacancy/36717292?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1205479,https://hh.ru/
Программист микроконтроллеров, НПК Морсвязьавтоматика,"Санкт-Петербург, Ломоносовская",80000,,руб,https://izhevsk.hh.ru/vacancy/36809612?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/297007,https://hh.ru/
Разработчик C#, ENAZA,Пермь,,,,https://izhevsk.hh.ru/vacancy/36391039?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/823393,https://hh.ru/
Программист Python,ООО Тензор,Севастополь,,75000,руб,https://izhevsk.hh.ru/vacancy/36774840?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/67611,https://hh.ru/
Старший разработчик системы сборки (C++), Яндекс,Новосибирск,,,,https://izhevsk.hh.ru/vacancy/36775644?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1740?dpt=yandex-1740-yandex,https://hh.ru/
Инженер по интеграции,ООО Ловител,Москва,,,,https://izhevsk.hh.ru/vacancy/36159345?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1673091,https://hh.ru/
Разработчик C#, АСКОН,Коломна,65000,,руб,https://izhevsk.hh.ru/vacancy/23863827?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/41144,https://hh.ru/
C/C++ developer (CPE / VoIP),ООО «Предприятие «ЭЛТЕКС»,"Новосибирск, Заельцовская",,,,https://izhevsk.hh.ru/vacancy/35234891?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/828199,https://hh.ru/
Инженер-программист С/С++ (Junior), ИНОБИТЕК,Воронеж,,,,https://izhevsk.hh.ru/vacancy/37582659?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1150182,https://hh.ru/
Team Lead Developer (команда внутренних разработок), WILDBERRIES,"Москва, Автозаводская",,,,https://izhevsk.hh.ru/vacancy/37622527?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/87021,https://hh.ru/
Программист роботов КУКА,ООО ТСК Волгаэнергопром,"Самара, Гагаринская",,,,https://izhevsk.hh.ru/vacancy/37133503?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/207413,https://hh.ru/
Программист Python,ООО Тензор,Тюмень,,75000,руб,https://izhevsk.hh.ru/vacancy/36453214?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/67611,https://hh.ru/
OpenGL Developer, Artec 3D,"Москва, Библиотека им.Ленина и еще 3 ",,,,https://izhevsk.hh.ru/vacancy/37604933?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/623986,https://hh.ru/
Системный аналитик, Кадровое агентство Юнити,Москва,,180000,руб,https://izhevsk.hh.ru/vacancy/37152306?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/985,https://hh.ru/
Android Developer,ООО Техностар,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/36806381?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1413074,https://hh.ru/
Senior golang developer, Открытая Мобильная Платформа,Москва,,,,https://izhevsk.hh.ru/vacancy/34041975?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2300703,https://hh.ru/
Бизнес-аналитик RPA,ООО Райтек,"Москва, Третьяковская",85000,,руб,https://izhevsk.hh.ru/vacancy/37632289?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1473395,https://hh.ru/
Ведущий инженер-программист C++,ООО Гарда Технологии,"Нижний Новгород, Горьковская",,,,https://izhevsk.hh.ru/vacancy/35733106?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3093773,https://hh.ru/
Разработчик группы обменных форматов, АСКОН,"Нижний Новгород, Горьковская",,80000,руб,https://izhevsk.hh.ru/vacancy/35856044?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/41144,https://hh.ru/
Начинающий программист C++, СиПроВер,Тула,,30000,руб,https://izhevsk.hh.ru/vacancy/36497176?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1007833,https://hh.ru/
Backend Developer, goods,Москва,,,,https://izhevsk.hh.ru/vacancy/37608859?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2804795,https://hh.ru/
C/C++ developer (PON),ООО «Предприятие «ЭЛТЕКС»,"Новосибирск, Заельцовская",,,,https://izhevsk.hh.ru/vacancy/33764951?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/828199,https://hh.ru/
Ведущий разработчик PostgreSQL,ПАО Ростелеком,Москва,,,,https://izhevsk.hh.ru/vacancy/37624148?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2748,https://hh.ru/
BackEnd разработчик, ГБУ МосТрансПроект,"Москва, Чистые пруды",,,,https://izhevsk.hh.ru/vacancy/36613042?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/950923,https://hh.ru/
Team lead / Руководитель группы разработки (Golang), goods,"Москва, Красносельская и еще 1 ",,,,https://izhevsk.hh.ru/vacancy/37509456?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2804795,https://hh.ru/
Ведущий инженер Linux, Rambler Group,"Москва, Тульская",,,,https://izhevsk.hh.ru/vacancy/36614110?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/8620,https://hh.ru/
Администратор IT систем / SRE (команда SberDevices), Сбербанк для экспертов,"Москва, Кутузовская",,,,https://izhevsk.hh.ru/vacancy/33464069?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3529?dpt=3529-3529-prof,https://hh.ru/
Senior Go developer, OZON.ru Разработка,Москва,,,,https://izhevsk.hh.ru/vacancy/37415454?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2180?dpt=ozonru-2180-dev,https://hh.ru/
Технический писатель Процессингового центра,АО Россельхозбанк,"Москва, Международная",,,,https://izhevsk.hh.ru/vacancy/34381321?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/58320,https://hh.ru/
WebRTC разработчик, Spirit Corp,Москва,,,,https://izhevsk.hh.ru/vacancy/36990353?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1082,https://hh.ru/
Инженер-программист 2 категории,ООО Релематика,Чебоксары,,45000,руб,https://izhevsk.hh.ru/vacancy/37604084?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/186718,https://hh.ru/
C++ Software Engineer (IP Platform project), HUAWEI,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/36780895?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/2873,https://hh.ru/
Ведущий С++ разработчик,ООО Гарда Технологии,"Нижний Новгород, Горьковская",,,,https://izhevsk.hh.ru/vacancy/36637882?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3093773,https://hh.ru/
"Ведущий программист микроконтроллеров, C++"," Электрон, НИПК",Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/37481530?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/1283,https://hh.ru/
Senior C++ SW Developer / Technical Lead,ООО Нокиа Солюшнз Энд Нетворкс,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/35234307?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3958644,https://hh.ru/
Unity программист (casual / hyper casual games), Crazy Panda Games,Москва,,5001,USD,https://izhevsk.hh.ru/vacancy/37625240?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4713076,https://hh.ru/
Unity программист (casual / hyper casual games), Crazy Panda Games,Санкт-Петербург,,5001,USD,https://izhevsk.hh.ru/vacancy/37625241?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4713076,https://hh.ru/
Unity программист (casual / hyper casual games), Crazy Panda Games,Екатеринбург,,5001,USD,https://izhevsk.hh.ru/vacancy/37625242?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4713076,https://hh.ru/
Unity программист (casual / hyper casual games), Crazy Panda Games,Новосибирск,,5001,USD,https://izhevsk.hh.ru/vacancy/37625243?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4713076,https://hh.ru/
Unity программист (casual / hyper casual games), Crazy Panda Games,Краснодар,,5001,USD,https://izhevsk.hh.ru/vacancy/37625244?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/4713076,https://hh.ru/
Product manager (голосовой ассистент),"ПАО «МТС»,IT","Москва, Технопарк",,,,https://izhevsk.hh.ru/vacancy/37636145?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3776?dpt=mts-3776-it,https://hh.ru/
Программист Python,ООО Тензор,Рыбинск,,70000,руб,https://izhevsk.hh.ru/vacancy/36774885?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/67611,https://hh.ru/
Программист графики (junior/intern), Saber Interactive,Санкт-Петербург,,,,https://izhevsk.hh.ru/vacancy/37620338?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/314182,https://hh.ru/
Разработчик back-end, Уральская горно-металлургическая компания,Екатеринбург,,,,https://izhevsk.hh.ru/vacancy/37613737?query=C%2B%2B%20Developer,https://izhevsk.hh.ru/employer/3968,https://hh.ru/
